3521.613170 2
3521.750735 7
3524.742341 7
3525.019012 7
3526.893770 7
3528.056479 7
3528.066580 7
3531.589135 7
3531.832974 7
3534.345605 7
3534.497435 7
3534.634175 7
3540.027285 7
3540.177624 7
3540.313174 7
3540.323275 7
3544.230382 7
3544.476002 7
3547.221428 7
3551.215706 7
3551.491692 7
3551.501792 7
3554.767769 7
3555.043103 7
3555.054929 7
3555.065030 7
3555.075131 7
3558.995954 7
3559.239588 7
3559.249688 7
3562.238193 7
3562.248806 7
3562.524806 7
3562.534907 7
3566.180245 7
3566.424706 7
3566.434807 7
3566.444908 7
3570.716640 4
3570.718824 7
3570.994292 7
3571.004392 7
3571.014493 7
3575.465791 7
3575.741870 7
3575.752001 7
3575.762102 7
3578.685339 7
3578.929068 7
3578.939169 7
3578.949269 7
3582.451191 7
3582.729736 7
3582.739837 7
3582.749937 7
3582.760038 7
3587.150135 7
3587.394005 7
3587.404105 7
3587.414206 7
3590.400525 7
3590.676047 7
3590.686148 7
3590.696248 7
3596.615433 7
3596.626130 7
3597.129750 7
3597.139851 7
3597.149951 7
3604.292747 7
3604.444606 7
3604.580586 7
3604.590686 7
3604.600787 7
3604.610888 7
3605.768915 2
3609.547752 7
3609.793899 7
3609.804000 7
3609.814100 7
3609.824201 7
3612.898857 7
3613.176192 7
3613.186292 7
3613.196720 7
3613.206820 7
3621.156664 7
3621.433731 7
3621.445016 7
3621.455445 7
3621.465545 7
3621.475646 7
3625.522022 7
3625.766119 7
3625.776219 7
3625.786657 7
3625.796758 7
3629.635624 7
3629.912435 7
3629.922535 7
3629.932635 7
3629.943082 7
3629.953182 7
3633.235253 7
3633.487113 7
3633.498425 7
3633.508525 7
3633.518960 7
3633.529061 7
3639.085812 7
3639.088891 4
3639.345695 7
3639.355795 7
3639.365895 7
3639.376316 7
3639.386416 7
3642.775378 7
3643.021048 7
3643.031149 7
3643.041249 7
3643.051350 7
3643.061451 7
3645.048544 2
3645.439138 7
3645.689163 7
3645.700703 7
3645.710803 7
3645.721256 7
3645.731356 7
3645.741457 7
3654.834150 7
3655.335986 7
3655.346087 7
3655.356188 7
3655.366289 7
3655.376389 7
3659.884692 7
3659.895505 7
3660.140675 7
3660.150775 7
3660.161211 7
3660.171312 7
3660.181413 7
3664.442273 7
3664.703233 7
3664.714505 7
3664.724605 7
3664.735020 7
3664.745120 7
3664.755221 7
3668.694146 7
3669.201952 2
3669.212053 2
3669.222153 2
3669.232759 2
3669.242860 2
3669.252960 2
3675.260668 2
3675.968109 7
3675.979365 7
3675.989465 7
3675.999567 7
3676.010182 7
3676.020283 7
3684.656591 7
3684.667378 7
3684.943542 7
3684.953642 7
3684.963742 7
3684.974343 7
3684.984444 7
3684.994544 7
3690.081892 2
3690.559222 7
3690.710900 7
3690.846836 7
3690.856937 7
3690.867037 7
3690.877139 7
3690.887239 7
3690.897339 7
3702.929806 7
3702.940663 7
3703.640245 7
3703.650345 7
3703.660446 7
3703.671050 7
3703.681150 7
3703.691251 7
3703.701351 7
3709.807655 7
3710.311677 7
3710.321777 7
3710.331878 7
3710.341979 7
3710.352646 7
3710.362747 7
3710.372847 7
3714.361366 7
3715.056584 7
3715.066685 7
3715.076785 7
3715.086886 7
3715.096987 7
3715.107087 7
3715.117188 7
3723.607285 2
3724.130747 7
3724.136796 4
3724.141536 7
3724.425319 7
3724.435420 7
3724.445520 7
3724.455621 7
3724.466214 7
3724.476314 7
3724.486415 7
3724.496516 7
3731.573128 7
3731.851848 7
3731.861948 7
3731.872120 7
3731.882220 7
3731.892321 7
3731.902913 7
3731.913014 7
3731.923114 7
3735.358669 7
3735.868776 2
3735.878961 2
3735.889062 2
3735.899163 2
3735.909264 2
3735.919365 2
3735.929465 2
3735.939566 2
3741.225558 2
3741.725848 7
3741.735949 7
3741.746049 7
3741.756150 7
3741.766252 7
3741.776353 7
3741.786453 7
3741.796554 7
3741.806654 7
3747.249290 7
3747.752194 7
3747.762295 7
3747.772395 7
3747.782496 7
3747.792597 7
3747.803371 7
3747.813471 7
3747.823572 7
3752.272455 7
3752.654059 7
3752.790508 7
3752.800609 7
3752.810709 7
3752.820811 7
3752.830912 7
3752.841012 7
3752.851113 7
3752.861213 7
3752.871314 7
3752.881415 7
3752.891515 7
3752.901616 7
3752.911717 7
3752.921818 7
3752.929351 2
3752.931996 7
3752.942097 7
3752.952198 7
3752.962299 7
3752.976851 7
3752.986951 7
3752.997052 7
3753.007153 7
3763.198754 7
3763.352503 7
3763.489085 7
3763.499185 7
3763.509285 7
3763.519386 7
3763.529487 7
3763.540083 7
3763.550183 7
3763.560284 7
3763.570384 7
3784.709073 7
3784.720005 7
3784.998630 7
3785.009952 7
3785.020052 7
