# started on Wed Jul  1 20:49:30 2026

11614440212,,cycles,system.slice/docker-89b1d20db1509f6f1743373afe9e06cbec94f99d8ba03ea242252f58261b92bb.scope,10920340386,100.00,,
20672135464,,instructions,system.slice/docker-89b1d20db1509f6f1743373afe9e06cbec94f99d8ba03ea242252f58261b92bb.scope,10920340386,100.00,1.78,insn per cycle
171141599,,cache-references,system.slice/docker-89b1d20db1509f6f1743373afe9e06cbec94f99d8ba03ea242252f58261b92bb.scope,10920340386,100.00,,
78552462,,cache-misses,system.slice/docker-89b1d20db1509f6f1743373afe9e06cbec94f99d8ba03ea242252f58261b92bb.scope,10920340386,100.00,45.90,of all cache refs
4173002444,,branch-instructions,system.slice/docker-89b1d20db1509f6f1743373afe9e06cbec94f99d8ba03ea242252f58261b92bb.scope,10920340386,100.00,,
84554769,,branch-misses,system.slice/docker-89b1d20db1509f6f1743373afe9e06cbec94f99d8ba03ea242252f58261b92bb.scope,10920340386,100.00,2.03,of all branches
