1782574761.731011866,0,32
1782574762.769803893,0,32
1782574763.815554411,0,32
1782574764.853905522,0,32
1782574765.895984102,0,32
1782574766.933869321,0,32
1782574767.975056101,0,32
1782574769.017374586,0,32
1782574770.058201549,0,32
1782574771.097242330,0,32
1782574772.138514363,0,32
1782574773.174571180,0,32
1782574774.215814197,0,32
1782574775.257819473,0,32
1782574776.299447311,0,32
1782574777.342008136,0,32
1782574778.383054650,0,32
1782574779.422718365,0,32
1782574780.461852070,0,32
1782574781.506502636,0,32
1782574782.549093563,0,32
1782574783.591639081,0,32
1782574784.636298173,0,32
1782574785.678747526,0,32
1782574786.717487511,0,32
1782574787.756764145,0,32
1782574788.793375610,0,32
1782574789.830450122,0,32
1782574790.871675230,0,32
1782574791.912492423,0,32
1782574792.951948545,0,32
1782574793.992954505,0,32
1782574795.033753808,0,32
1782574796.075561936,0,32
1782574797.115883571,0,32
1782574798.157689087,0,32
1782574799.198194899,0,32
1782574800.238955906,0,32
1782574801.279018148,0,32
1782574802.321978006,0,32
1782574803.361930297,0,32
1782574804.407182612,0,32
1782574805.446860259,0,32
1782574806.486147537,0,32
1782574807.527895349,0,32
1782574808.571803906,0,32
1782574809.613931711,0,32
1782574810.653199420,0,32
1782574811.691092612,0,32
1782574812.730866882,0,32
1782574813.771212605,0,32
1782574814.809590864,0,32
1782574815.848683428,0,32
1782574816.891644948,0,32
1782574817.933407559,0,32
1782574818.978662549,0,32
1782574820.025247997,0,32
1782574821.065352565,0,32
1782574822.109839751,0,32
1782574823.149407454,0,32
1782574824.190112024,0,32
1782574825.229711228,0,32
1782574826.267283814,0,32
1782574827.306570119,0,32
1782574828.350192139,0,32
1782574829.389690188,0,32
1782574830.433697061,0,32
1782574831.476571785,0,32
1782574832.523186909,0,32
1782574833.571251316,0,32
1782574834.621482088,0,32
1782574835.670722512,0,32
1782574836.723873853,0,32
1782574837.776833958,0,32
1782574838.825759177,0,32
1782574839.876466818,0,32
1782574840.923048770,0,32
1782574841.965805554,0,32
1782574843.007347096,0,32
1782574844.042905157,0,32
1782574845.084009533,0,32
1782574846.123714463,0,32
1782574847.160035335,0,32
1782574848.200916953,0,32
1782574849.238530397,0,32
1782574850.278224924,0,32
1782574851.317163295,0,32
1782574852.357366301,0,32
1782574853.395456616,0,32
1782574854.434138747,0,32
1782574855.471185783,0,32
1782574856.508288277,0,32
1782574857.545365217,0,32
1782574858.585506049,0,32
1782574859.622782901,0,32
1782574860.664529743,0,32
1782574861.707508305,0,32
1782574862.752423675,0,32
1782574863.791109925,0,32
1782574864.832376762,0,32
1782574865.873492623,0,32
1782574866.910746876,0,32
1782574867.952156943,0,32
1782574868.993222306,0,32
1782574870.032684637,0,32
1782574871.072151638,0,32
1782574872.114489129,0,32
1782574873.155970217,0,32
1782574874.199524079,0,32
1782574875.245385600,0,32
1782574876.284291291,0,32
1782574877.327490224,0,32
1782574878.365843622,0,32
1782574879.404604923,0,32
1782574880.444402695,0,32
1782574881.484970092,0,32
1782574882.525400804,0,32
1782574883.563311062,0,32
1782574884.610601959,0,32
1782574885.650958358,0,32
1782574886.694022620,0,32
1782574887.732163188,0,32
1782574888.772869147,0,32
1782574889.816261273,0,32
1782574890.858110481,0,32
1782574891.896613189,0,32
1782574892.936080967,0,32
1782574893.977715164,0,32
1782574895.016277609,0,32
1782574896.055321376,0,32
1782574897.093710541,0,32
1782574898.137098851,0,32
1782574899.180230639,0,32
1782574900.220773446,0,32
1782574901.261167371,0,32
1782574902.302076983,0,32
1782574903.342004151,0,32
1782574904.381963258,0,32
1782574905.419106246,0,32
1782574906.457136310,0,32
1782574907.499350057,0,32
1782574908.542419623,0,32
1782574909.581626823,0,32
1782574910.618097339,0,32
1782574911.654974742,0,32
1782574912.691804087,0,32
1782574913.729776049,0,32
1782574914.772402313,0,32
1782574915.812136070,0,32
1782574916.850057438,0,32
1782574917.888050526,0,32
1782574918.925110345,0,32
1782574919.966716466,0,32
1782574921.004394289,0,32
1782574922.044260722,0,32
1782574923.083510817,0,32
1782574924.128773010,0,32
1782574925.171771110,0,32
1782574926.213678435,0,32
1782574927.251700793,0,32
1782574928.291441117,0,32
1782574929.330605232,0,32
1782574930.370502003,0,32
1782574931.405641318,0,32
1782574932.445092163,0,32
1782574933.483413407,0,32
1782574934.524528342,0,32
1782574935.568470569,0,32
1782574936.613601160,0,32
1782574937.656023627,0,32
1782574938.705011182,0,32
1782574939.749070093,0,32
1782574940.802489589,0,32
1782574941.853198823,0,32
1782574942.904059791,0,32
1782574943.951498848,0,32
1782574945.003665893,0,32
1782574946.050234995,0,32
1782574947.091380800,0,32
1782574948.129047423,0,32
1782574949.167258798,0,32
1782574950.208683338,0,32
1782574951.246931384,0,32
1782574952.286601056,0,32
1782574953.325233660,0,32
1782574954.364085404,0,32
1782574955.401852631,0,32
1782574956.445964262,0,32
1782574957.486656164,0,32
1782574958.524752993,0,32
1782574959.565940933,0,32
1782574960.610801926,0,32
1782574961.651948315,0,32
1782574962.690493982,0,32
1782574963.730248197,0,32
1782574964.765055773,0,32
1782574965.806668586,0,32
1782574966.845609826,0,32
1782574967.881778188,0,32
1782574968.923260478,0,32
1782574969.960322069,0,32
1782574970.998006023,0,32
1782574972.036901442,0,32
1782574973.078792344,0,32
1782574974.120830855,0,32
1782574975.164000991,0,32
1782574976.211512860,0,32
1782574977.246920326,0,32
1782574978.288020443,0,32
1782574979.328904137,0,32
1782574980.371335959,0,32
1782574981.409266341,0,32
1782574982.449105035,0,32
1782574983.491498318,0,32
1782574984.531285512,0,32
1782574985.576449581,0,32
1782574986.615889306,0,32
1782574987.657186289,0,32
1782574988.698146458,0,32
1782574989.739816478,0,32
1782574990.777590394,0,32
1782574991.813225378,0,32
1782574992.854742363,0,32
1782574993.898074242,0,32
1782574994.934509941,0,32
1782574995.972743190,0,32
1782574997.011997012,0,32
1782574998.051775072,0,32
1782574999.091678570,0,32
1782575000.134981556,0,32
1782575001.175809287,0,32
1782575002.222915655,0,32
1782575003.267621775,0,32
1782575004.310214627,0,32
1782575005.353603541,0,32
1782575006.394742505,0,32
1782575007.434010191,0,32
1782575008.475042035,0,32
1782575009.518056575,0,32
1782575010.556908697,0,32
1782575011.598617185,0,32
1782575012.637190292,0,32
1782575013.682312142,0,32
1782575014.722489877,0,32
1782575015.766824023,0,32
1782575016.805752566,0,32
1782575017.844967975,0,32
1782575018.883102892,0,32
1782575019.921870128,0,32
1782575020.958954586,0,32
1782575022.002161876,0,32
1782575023.041677833,0,32
1782575024.083363969,0,32
1782575025.120085357,0,32
1782575026.159340149,0,32
1782575027.199406591,0,32
1782575028.241932781,0,32
1782575029.283414692,0,32
1782575030.325037942,0,32
1782575031.365726958,0,32
1782575032.403075861,0,32
1782575033.445594314,0,32
1782575034.488711988,0,32
1782575035.532630028,0,32
1782575036.574545017,0,32
1782575037.614055527,0,32
1782575038.653307194,0,32
1782575039.695222125,0,32
1782575040.736384704,0,32
1782575041.778401953,0,32
1782575042.817292279,0,32
1782575043.853767485,0,32
1782575044.891974860,0,32
1782575045.929799587,0,32
1782575046.966401124,0,32
1782575048.007017199,0,32
1782575049.047964669,0,32
1782575050.090614498,0,32
1782575051.137572396,0,32
1782575052.184246320,0,32
1782575053.229836459,0,32
1782575054.272897500,0,32
1782575055.313164459,0,32
1782575056.353219221,0,32
1782575057.393090480,0,32
1782575058.437187454,0,32
1782575059.483867308,0,32
1782575060.524451911,0,32
1782575061.562175420,0,32
1782575062.600306923,0,32
1782575063.640765654,0,32
1782575064.681916444,0,32
1782575065.720350078,0,32
1782575066.759583173,0,32
1782575067.794187468,0,32
1782575068.836002529,0,32
1782575069.877806332,0,32
1782575070.922016905,0,32
1782575071.961807890,0,32
1782575073.000566915,0,32
1782575074.043045657,0,32
1782575075.082104383,0,32
1782575076.121623258,0,32
1782575077.162613467,0,32
1782575078.204867780,0,32
1782575079.246329257,0,32
1782575080.286735532,0,32
1782575081.329795886,0,32
1782575082.374613932,0,32
1782575083.419493015,0,32
1782575084.460454865,0,32
1782575085.497132013,0,32
1782575086.536883620,0,32
1782575087.575951100,0,32
1782575088.613947814,0,32
