# started on Wed Jul  1 17:24:49 2026

12.048714950,279406412,,instructions,1224808525,100.00,0.96,insn per cycle
12.048714950,4221963,,cache-references,1231928879,100.00,3.415,M/sec
12.048714950,1491329,,cache-misses,1234849797,100.00,35.32,of all cache refs
12.048714950,55968793,,branch-instructions,1235525922,100.00,45.271,M/sec
12.048714950,1688684,,branch-misses,1236130357,100.00,3.02,of all branches
12.048714950,1236.29,msec,task-clock,1236292021,100.00,1.236,CPUs utilized
13.055989403,291730324,,cycles,1223618016,100.00,0.242,GHz
13.055989403,235920744,,instructions,1218685633,100.00,0.81,insn per cycle
13.055989403,4555026,,cache-references,1211518161,100.00,3.773,M/sec
13.055989403,1776125,,cache-misses,1208642850,100.00,38.99,of all cache refs
13.055989403,46271172,,branch-instructions,1207991024,100.00,38.327,M/sec
13.055989403,1649728,,branch-misses,1207433355,100.00,3.57,of all branches
13.055989403,1207.28,msec,task-clock,1207281245,100.00,1.207,CPUs utilized
14.059951139,296814931,,cycles,1203724271,100.00,0.246,GHz
14.059951139,236900171,,instructions,1204126771,100.00,0.80,insn per cycle
14.059951139,4766792,,cache-references,1204237518,100.00,3.958,M/sec
14.059951139,1797246,,cache-misses,1204144207,100.00,37.70,of all cache refs
14.059951139,47144992,,branch-instructions,1204220883,100.00,39.149,M/sec
14.059951139,1745164,,branch-misses,1204132117,100.00,3.70,of all branches
14.059951139,1204.23,msec,task-clock,1204233217,100.00,1.204,CPUs utilized
15.064322820,291517808,,cycles,1235948473,100.00,0.236,GHz
15.064322820,246503711,,instructions,1235283958,100.00,0.85,insn per cycle
15.064322820,4820028,,cache-references,1234974243,100.00,3.901,M/sec
15.064322820,1928490,,cache-misses,1234781744,100.00,40.01,of all cache refs
15.064322820,48655086,,branch-instructions,1234509999,100.00,39.379,M/sec
15.064322820,1709990,,branch-misses,1234336509,100.00,3.51,of all branches
15.064322820,1235.55,msec,task-clock,1235551323,100.00,1.236,CPUs utilized
16.068367534,361497151,,cycles,1253375251,100.00,0.288,GHz
16.068367534,389467740,,instructions,1253941921,100.00,1.08,insn per cycle
16.068367534,5259677,,cache-references,1254785621,100.00,4.190,M/sec
16.068367534,2276434,,cache-misses,1255771520,100.00,43.28,of all cache refs
16.068367534,75380006,,branch-instructions,1256093529,100.00,60.051,M/sec
16.068367534,1823145,,branch-misses,1256417364,100.00,2.42,of all branches
16.068367534,1255.27,msec,task-clock,1255273630,100.00,1.255,CPUs utilized
17.072302177,328218633,,cycles,1251188527,100.00,0.263,GHz
17.072302177,298142465,,instructions,1250904489,100.00,0.91,insn per cycle
17.072302177,5025541,,cache-references,1250237899,100.00,4.023,M/sec
17.072302177,1992547,,cache-misses,1249535159,100.00,39.65,of all cache refs
17.072302177,58116051,,branch-instructions,1249389450,100.00,46.523,M/sec
17.072302177,1720854,,branch-misses,1249329269,100.00,2.96,of all branches
17.072302177,1249.18,msec,task-clock,1249180345,100.00,1.249,CPUs utilized
18.076336141,354080187,,cycles,1207339897,100.00,0.293,GHz
18.076336141,383641333,,instructions,1207779509,100.00,1.08,insn per cycle
18.076336141,5175212,,cache-references,1208080743,100.00,4.284,M/sec
18.076336141,1913027,,cache-misses,1208014142,100.00,36.97,of all cache refs
18.076336141,74091742,,branch-instructions,1208145175,100.00,61.328,M/sec
18.076336141,1795210,,branch-misses,1208171463,100.00,2.42,of all branches
18.076336141,1208.12,msec,task-clock,1208117098,100.00,1.208,CPUs utilized
19.080639664,407060266,,cycles,1189451617,100.00,0.342,GHz
19.080639664,508539736,,instructions,1188994368,100.00,1.25,insn per cycle
19.080639664,5238306,,cache-references,1188834049,100.00,4.405,M/sec
19.080639664,2032307,,cache-misses,1188800761,100.00,38.80,of all cache refs
19.080639664,97037405,,branch-instructions,1188777416,100.00,81.593,M/sec
19.080639664,1805196,,branch-misses,1188792413,100.00,1.86,of all branches
19.080639664,1189.28,msec,task-clock,1189280007,100.00,1.189,CPUs utilized
20.085022412,423683058,,cycles,1362626111,100.00,0.311,GHz
20.085022412,527530551,,instructions,1362969560,100.00,1.25,insn per cycle
20.085022412,5008620,,cache-references,1363090146,100.00,3.675,M/sec
20.085022412,1970094,,cache-misses,1363251190,100.00,39.33,of all cache refs
20.085022412,109414040,,branch-instructions,1363270707,100.00,80.277,M/sec
20.085022412,1931132,,branch-misses,1363271634,100.00,1.76,of all branches
20.085022412,1362.96,msec,task-clock,1362957859,100.00,1.363,CPUs utilized
21.089512676,293267369,,cycles,1225196419,100.00,0.239,GHz
21.089512676,274078309,,instructions,1224925915,100.00,0.93,insn per cycle
21.089512676,4680072,,cache-references,1224813383,100.00,3.821,M/sec
21.089512676,1664346,,cache-misses,1224816530,100.00,35.56,of all cache refs
21.089512676,53332049,,branch-instructions,1224839290,100.00,43.547,M/sec
21.089512676,1721953,,branch-misses,1224836758,100.00,3.23,of all branches
21.089512676,1224.71,msec,task-clock,1224706608,100.00,1.225,CPUs utilized
22.093255416,417527451,,cycles,1207779528,100.00,0.346,GHz
22.093255416,608025786,,instructions,1207618847,100.00,1.46,insn per cycle
22.093255416,4766681,,cache-references,1207550843,100.00,3.948,M/sec
22.093255416,1598543,,cache-misses,1207374114,100.00,33.54,of all cache refs
22.093255416,115434318,,branch-instructions,1207324844,100.00,95.613,M/sec
22.093255416,1791067,,branch-misses,1207316862,100.00,1.55,of all branches
22.093255416,1207.31,msec,task-clock,1207312221,100.00,1.207,CPUs utilized
23.097375981,296429770,,cycles,1206015881,100.00,0.241,GHz
23.097375981,314132819,,instructions,1219399682,100.00,1.06,insn per cycle
23.097375981,4644810,,cache-references,1226323470,100.00,3.783,M/sec
23.097375981,1322668,,cache-misses,1226839428,100.00,28.48,of all cache refs
23.097375981,61889113,,branch-instructions,1226917221,100.00,50.403,M/sec
23.097375981,1740491,,branch-misses,1227364315,100.00,2.81,of all branches
23.097375981,1227.88,msec,task-clock,1227874785,100.00,1.228,CPUs utilized
24.106717529,301440599,,cycles,1221893347,100.00,0.251,GHz
24.106717529,297119368,,instructions,1208509915,100.00,0.99,insn per cycle
24.106717529,4700571,,cache-references,1201478947,100.00,3.918,M/sec
24.106717529,1308078,,cache-misses,1201063341,100.00,27.83,of all cache refs
24.106717529,57328439,,branch-instructions,1200881865,100.00,47.778,M/sec
24.106717529,1726647,,branch-misses,1200413441,100.00,3.01,of all branches
24.106717529,1199.88,msec,task-clock,1199884997,100.00,1.200,CPUs utilized
25.110564852,288896149,,cycles,1178234197,100.00,0.245,GHz
25.110564852,243478102,,instructions,1178329637,100.00,0.84,insn per cycle
25.110564852,4689152,,cache-references,1178517876,100.00,3.980,M/sec
25.110564852,1405967,,cache-misses,1178417388,100.00,29.98,of all cache refs
25.110564852,48041732,,branch-instructions,1178509732,100.00,40.774,M/sec
25.110564852,1683332,,branch-misses,1178419024,100.00,3.50,of all branches
25.110564852,1178.25,msec,task-clock,1178249104,100.00,1.178,CPUs utilized
26.114548662,331204716,,cycles,1225040234,100.00,0.270,GHz
26.114548662,342105804,,instructions,1224942895,100.00,1.03,insn per cycle
26.114548662,4969489,,cache-references,1224848140,100.00,4.055,M/sec
26.114548662,1517062,,cache-misses,1225015565,100.00,30.53,of all cache refs
26.114548662,66520140,,branch-instructions,1225035130,100.00,54.280,M/sec
