guard,1783104680.140422332
1783104680.141917512,100
1783104680.672760779,100
1783104681.202359197,100
1783104681.732044332,100
1783104682.261268980,100
1783104682.790031720,100
1783104683.320850198,100
1783104683.849687737,100
1783104684.379702599,100
1783104684.909495349,100
1783104685.438652566,100
1783104685.968367746,100
1783104686.498137101,100
1783104687.029593836,100
1783104687.559957997,100
1783104688.089535943,100
1783104688.619237269,100
1783104689.149746467,100
1783104689.678832502,100
1783104690.208928805,100
1783104690.738205304,100
1783104691.267957841,100
1783104691.797291684,100
1783104692.327192778,100
1783104692.857266054,100
1783104693.387282754,100
1783104693.918256600,100
1783104694.447085771,100
1783104694.976937537,100
1783104695.507937890,100
1783104696.036135022,100
1783104696.565201369,100
1783104697.095351262,100
1783104697.626138457,100
1783104698.156011059,100
1783104698.686018844,0
1783104699.209181856,0
1783104699.732123857,0
1783104700.254418709,100
1783104700.778822115,100
1783104701.310923230,100
1783104701.840358441,100
1783104702.369223733,100
1783104702.900394488,100
1783104703.430648282,100
1783104703.960013626,100
1783104704.490287299,100
1783104705.019239759,100
1783104705.548725584,100
1783104706.078027549,100
1783104706.607195189,100
1783104707.135779083,100
1783104707.665037995,100
1783104708.195279341,100
1783104708.725731148,100
1783104709.255071590,100
1783104709.785680896,100
1783104710.316326475,100
1783104710.847124117,100
1783104711.377698699,0
1783104711.901111635,100
1783104712.431088444,100
1783104712.960931442,100
1783104713.491293145,100
1783104714.021422615,100
1783104714.550931685,100
1783104715.079902667,0
1783104715.603230324,0
1783104716.125889971,0
1783104716.647262014,0
1783104717.169622394,0
1783104717.692182463,0
1783104718.214975355,0
1783104718.736930067,0
1783104719.259723955,0
1783104719.782759003,0
1783104720.305156370,0
1783104720.828143421,0
1783104721.350993192,0
1783104721.873997286,0
1783104722.396630998,0
1783104722.919116812,0
1783104723.440491953,0
1783104723.963121993,0
1783104724.485306833,0
1783104725.007807976,0
1783104725.530857716,0
1783104726.053044915,0
1783104726.575060142,0
1783104727.097102347,0
1783104727.619500533,0
1783104728.142339613,0
1783104728.665040741,0
1783104729.187569988,0
1783104729.709877181,0
1783104730.232354290,0
1783104730.753511431,0
1783104731.275897290,0
1783104731.798125362,0
1783104732.320706240,0
1783104732.843884652,0
1783104733.366943219,0
1783104733.889924672,0
1783104734.412851753,0
1783104734.935637893,0
1783104735.458637346,0
1783104735.981345829,0
1783104736.503785038,0
1783104737.026284048,0
1783104737.548559228,0
1783104738.071040196,0
1783104738.592720696,0
1783104739.115135053,0
1783104739.637110054,0
1783104740.159000049,0
1783104740.680005794,0
1783104741.202183569,0
1783104741.723096743,0
1783104742.245130997,0
1783104742.766872025,0
1783104743.289597947,0
1783104743.812371604,0
1783104744.334644463,0
1783104744.855641919,0
1783104745.375813801,0
1783104745.898018611,0
1783104746.419037844,0
1783104746.939691739,0
1783104747.462041554,0
1783104747.984265354,0
1783104748.506802396,0
1783104749.029016786,0
1783104749.550170572,0
1783104750.072545860,0
1783104750.595214948,0
1783104751.117509339,0
1783104751.638568008,0
1783104752.158490764,0
1783104752.678264806,0
1783104753.198146184,0
1783104753.719359958,0
1783104754.241821549,0
1783104754.764090409,0
1783104755.286055822,0
1783104755.807825903,0
1783104756.329809072,0
1783104756.851066626,0
1783104757.372953888,0
1783104757.895736113,0
1783104758.418729666,0
1783104758.941120116,0
1783104759.463710427,0
1783104759.985433952,0
1783104760.507522453,0
1783104761.029643025,0
