# started on Wed Jul  1 17:00:31 2026

14.045222424,8979246519,,instructions,1138223906,100.00,2.99,insn per cycle
14.045222424,997880538,,cycle_activity.stalls_total,1138124135,100.00,,
14.045222424,51161441,,cycle_activity.stalls_l3_miss,1138060995,100.00,,
14.045222424,560014822,,l1d_pend_miss.pending,1137943593,100.00,,
14.045222424,455800776,,l1d_pend_miss.pending_cycles,1137843736,100.00,,
15.048574648,3005853350,,cycles,1134575605,100.00,,
15.048574648,8981187552,,instructions,1134457352,100.00,2.99,insn per cycle
15.048574648,993618679,,cycle_activity.stalls_total,1134571917,100.00,,
15.048574648,46444656,,cycle_activity.stalls_l3_miss,1134587871,100.00,,
15.048574648,550833018,,l1d_pend_miss.pending,1134560859,100.00,,
15.048574648,451026612,,l1d_pend_miss.pending_cycles,1134548393,100.00,,
16.051910913,3004683853,,cycles,1132844184,100.00,,
16.051910913,8940431726,,instructions,1132891017,100.00,2.98,insn per cycle
16.051910913,1000641030,,cycle_activity.stalls_total,1132810850,100.00,,
16.051910913,54560661,,cycle_activity.stalls_l3_miss,1132798092,100.00,,
16.051910913,565539875,,l1d_pend_miss.pending,1132976862,100.00,,
16.051910913,457493224,,l1d_pend_miss.pending_cycles,1133077679,100.00,,
17.055425701,3015683307,,cycles,1139358825,100.00,,
17.055425701,8921668637,,instructions,1139507699,100.00,2.96,insn per cycle
17.055425701,1016029004,,cycle_activity.stalls_total,1139609100,100.00,,
17.055425701,65554350,,cycle_activity.stalls_l3_miss,1139765756,100.00,,
17.055425701,588468055,,l1d_pend_miss.pending,1139594149,100.00,,
17.055425701,470351794,,l1d_pend_miss.pending_cycles,1139505717,100.00,,
18.059012135,3012065374,,cycles,1136093571,100.00,,
18.059012135,8840141270,,instructions,1135768124,100.00,2.93,insn per cycle
18.059012135,1026174583,,cycle_activity.stalls_total,1135674307,100.00,,
18.059012135,75021012,,cycle_activity.stalls_l3_miss,1135684817,100.00,,
18.059012135,604519413,,l1d_pend_miss.pending,1135796694,100.00,,
18.059012135,477667157,,l1d_pend_miss.pending_cycles,1135820161,100.00,,
19.062471973,3008340579,,cycles,1131167343,100.00,,
19.062471973,8820933599,,instructions,1131173482,100.00,2.93,insn per cycle
19.062471973,1023294075,,cycle_activity.stalls_total,1131133688,100.00,,
19.062471973,72307337,,cycle_activity.stalls_l3_miss,1131152789,100.00,,
19.062471973,601414494,,l1d_pend_miss.pending,1131041313,100.00,,
19.062471973,475315937,,l1d_pend_miss.pending_cycles,1131445382,100.00,,
20.066075643,1974246885,,cycles,1132620456,100.00,,
20.066075643,5689243769,,instructions,1132731998,100.00,2.88,insn per cycle
20.066075643,678580665,,cycle_activity.stalls_total,1132853860,100.00,,
20.066075643,41877220,,cycle_activity.stalls_l3_miss,1132791388,100.00,,
20.066075643,396479379,,l1d_pend_miss.pending,1133212218,100.00,,
20.066075643,316321216,,l1d_pend_miss.pending_cycles,1132845889,100.00,,
21.069782075,2003519442,,cycles,1141575574,100.00,,
21.069782075,5825969436,,instructions,1141460237,100.00,2.91,insn per cycle
21.069782075,682404331,,cycle_activity.stalls_total,1141376942,100.00,,
21.069782075,39256021,,cycle_activity.stalls_l3_miss,1141393262,100.00,,
21.069782075,391027364,,l1d_pend_miss.pending,1140987379,100.00,,
21.069782075,314651323,,l1d_pend_miss.pending_cycles,1141159688,100.00,,
22.073255008,1998940963,,cycles,1133574471,100.00,,
22.073255008,5832281594,,instructions,1133797344,100.00,2.92,insn per cycle
22.073255008,679531665,,cycle_activity.stalls_total,1133923144,100.00,,
22.073255008,37839707,,cycle_activity.stalls_l3_miss,1134327534,100.00,,
22.073255008,387031723,,l1d_pend_miss.pending,1134638006,100.00,,
22.073255008,312430082,,l1d_pend_miss.pending_cycles,1134564835,100.00,,
23.077909150,2001517512,,cycles,1135273508,100.00,,
23.077909150,5846902317,,instructions,1135049109,100.00,2.92,insn per cycle
23.077909150,678116622,,cycle_activity.stalls_total,1134922711,100.00,,
23.077909150,35928808,,cycle_activity.stalls_l3_miss,1134375383,100.00,,
23.077909150,383504088,,l1d_pend_miss.pending,1134051653,100.00,,
23.077909150,310500840,,l1d_pend_miss.pending_cycles,1133913384,100.00,,
24.081266711,2915309840,,cycles,1128964616,100.00,,
24.081266711,8669568859,,instructions,1128998310,100.00,2.97,insn per cycle
