1782651276,0
1782651277,0
1782651278,0
1782651279,0
1782651280,0
1782651281,0
1782651282,0
1782651283,0
1782651284,0
1782651285,0
1782651287,0
1782651288,43
1782651289,100
1782651290,100
1782651291,100
1782651292,100
1782651293,100
1782651294,100
1782651295,100
1782651296,100
1782651297,100
1782651298,100
1782651299,100
1782651300,100
1782651301,100
1782651302,100
1782651303,100
1782651304,100
1782651305,100
1782651306,100
1782651307,100
1782651308,100
1782651309,100
1782651310,100
1782651312,100
1782651313,100
1782651314,100
1782651315,100
1782651316,100
1782651317,100
1782651318,100
1782651319,100
1782651320,100
1782651321,100
1782651322,100
1782651323,100
1782651324,100
1782651325,100
1782651326,100
1782651327,100
1782651328,100
1782651329,100
1782651330,100
1782651331,100
1782651332,100
1782651333,100
1782651334,100
1782651335,100
1782651336,100
1782651337,100
1782651339,100
1782651340,100
1782651341,100
1782651342,100
1782651343,100
1782651344,100
1782651345,100
1782651346,100
1782651347,100
1782651348,100
1782651349,100
1782651350,100
1782651351,100
1782651352,100
1782651353,100
1782651354,100
1782651355,100
1782651356,100
1782651357,100
1782651358,100
1782651359,100
1782651360,100
1782651361,100
1782651362,100
1782651363,100
1782651364,100
1782651366,100
1782651367,100
1782651368,100
1782651369,100
1782651370,100
1782651371,100
1782651372,100
1782651373,100
1782651374,100
1782651375,100
1782651376,100
1782651377,100
1782651378,100
1782651379,100
1782651380,100
1782651381,100
1782651382,100
1782651383,100
1782651384,100
1782651385,100
1782651386,100
1782651387,100
1782651388,100
1782651389,100
1782651390,100
1782651391,100
1782651393,100
1782651394,100
1782651395,100
1782651396,100
1782651397,100
1782651398,100
1782651399,100
1782651400,100
1782651401,100
1782651402,100
1782651403,100
1782651404,100
1782651405,100
1782651406,100
1782651407,100
1782651408,0
1782651409,100
1782651410,100
1782651411,100
1782651412,100
1782651413,100
1782651414,100
1782651415,100
1782651416,100
1782651417,100
1782651418,100
1782651419,100
1782651421,100
1782651422,100
1782651423,100
1782651424,100
1782651425,100
1782651426,100
1782651427,100
1782651428,100
1782651429,100
1782651430,100
1782651431,100
1782651432,100
1782651433,100
1782651434,100
1782651435,100
1782651436,100
1782651437,100
1782651438,100
1782651439,100
1782651440,100
1782651441,100
1782651442,100
1782651443,100
1782651444,100
1782651445,100
1782651446,100
1782651447,100
1782651449,100
1782651450,100
1782651451,100
1782651452,100
1782651453,100
1782651454,100
1782651455,100
1782651456,100
1782651457,100
1782651458,100
1782651459,100
1782651460,100
1782651461,100
1782651462,100
1782651463,100
1782651464,100
1782651465,100
1782651466,100
1782651467,100
1782651468,100
1782651469,100
1782651470,100
1782651471,100
1782651472,100
1782651473,100
1782651474,100
1782651475,100
1782651477,100
1782651478,100
1782651479,100
1782651480,100
1782651481,100
1782651482,100
1782651483,100
1782651484,100
1782651485,100
1782651486,100
1782651487,100
1782651488,100
1782651489,100
1782651490,100
1782651491,100
1782651492,100
1782651493,100
1782651494,100
1782651495,100
1782651496,100
1782651497,100
1782651498,100
1782651499,100
1782651500,100
1782651501,100
1782651503,100
1782651504,100
1782651505,100
1782651506,100
1782651507,100
1782651508,100
1782651509,100
1782651510,100
1782651511,100
1782651512,100
1782651513,100
1782651514,100
1782651515,100
1782651516,100
1782651517,100
1782651518,100
1782651519,100
1782651520,100
1782651521,100
1782651522,100
1782651523,100
1782651524,100
1782651525,100
1782651526,0
1782651527,100
1782651529,100
1782651530,100
1782651531,100
1782651532,100
1782651533,100
1782651534,100
1782651535,100
1782651536,100
1782651537,100
1782651538,100
1782651539,100
1782651540,100
1782651541,100
1782651542,100
1782651543,100
1782651544,100
1782651545,100
1782651546,100
1782651547,100
1782651548,100
1782651549,100
1782651550,100
1782651551,100
1782651552,100
1782651553,100
1782651555,100
1782651556,100
1782651557,100
1782651558,0
1782651559,100
1782651560,100
1782651561,100
1782651562,100
1782651563,100
1782651564,100
1782651565,100
1782651566,100
1782651567,100
1782651568,100
1782651569,100
1782651570,100
1782651571,100
1782651572,100
1782651573,100
1782651574,100
1782651575,100
1782651576,100
1782651577,100
1782651578,100
1782651579,100
1782651581,100
1782651582,100
1782651583,100
1782651584,100
1782651585,100
1782651586,100
1782651587,100
1782651588,0
1782651589,100
1782651590,100
1782651591,100
1782651592,100
1782651593,100
1782651594,100
1782651595,100
1782651596,100
1782651597,100
1782651598,100
1782651599,100
1782651600,100
1782651601,100
1782651602,100
1782651603,100
1782651604,100
1782651606,100
1782651607,100
1782651608,100
1782651609,100
1782651610,100
1782651611,100
1782651612,100
1782651613,100
1782651614,100
1782651615,100
1782651616,100
1782651617,100
1782651618,100
1782651619,0
1782651620,100
1782651621,100
1782651622,100
1782651623,100
1782651624,100
1782651625,100
1782651626,100
1782651627,100
1782651628,100
1782651629,100
1782651631,100
1782651632,100
1782651633,100
1782651634,100
1782651635,100
1782651636,100
1782651637,100
1782651638,100
1782651639,100
1782651640,100
1782651641,100
1782651642,100
1782651643,100
1782651644,100
1782651645,100
1782651646,100
1782651647,100
1782651648,100
1782651649,100
1782651650,100
1782651651,100
1782651652,100
1782651653,100
1782651654,100
1782651656,100
1782651657,100
1782651658,100
1782651659,100
1782651660,100
1782651661,100
1782651662,100
1782651663,100
1782651664,100
1782651665,100
1782651666,100
1782651667,100
1782651668,100
1782651669,100
1782651670,100
1782651671,100
1782651672,100
1782651673,100
1782651674,100
1782651675,100
1782651676,100
1782651677,100
1782651678,100
1782651679,100
1782651681,100
1782651682,100
1782651683,0
1782651684,100
1782651685,100
1782651686,100
1782651687,100
1782651688,100
1782651689,100
1782651690,100
1782651691,100
1782651692,100
1782651693,100
1782651694,100
1782651695,100
1782651696,0
1782651697,0
