1782650769,0
1782650770,0
1782650771,0
1782650772,0
1782650773,0
1782650774,0
1782650775,0
1782650776,0
1782650777,0
1782650778,0
1782650779,0
1782650780,56
1782650781,100
1782650782,100
1782650783,100
1782650784,100
1782650785,100
1782650786,100
1782650787,100
1782650788,100
1782650789,100
1782650790,100
1782650791,100
1782650793,100
1782650794,100
1782650795,100
1782650796,100
1782650797,100
1782650798,100
1782650799,100
1782650800,100
1782650801,100
1782650802,100
1782650803,100
1782650804,100
1782650805,100
1782650806,100
1782650807,100
1782650808,100
1782650809,100
1782650810,100
1782650811,43
1782650812,100
1782650813,100
1782650814,100
1782650815,100
1782650816,100
1782650817,100
1782650818,100
1782650819,100
1782650820,100
1782650821,100
1782650823,100
1782650824,100
1782650825,100
1782650826,0
1782650827,100
1782650828,100
1782650829,100
1782650830,100
1782650831,100
1782650832,100
1782650833,100
1782650834,100
1782650835,100
1782650836,100
1782650837,100
1782650838,100
1782650839,100
1782650840,100
1782650841,100
1782650842,100
1782650843,100
1782650844,100
1782650845,100
1782650846,100
1782650847,100
1782650848,100
1782650849,100
1782650850,100
1782650852,100
1782650853,100
1782650854,100
1782650855,100
1782650856,100
1782650857,100
1782650858,100
1782650859,100
1782650860,100
1782650861,100
1782650862,100
1782650863,100
1782650864,100
1782650865,100
1782650866,100
1782650867,100
1782650868,100
1782650869,100
1782650870,100
1782650871,100
1782650872,100
1782650873,100
1782650874,100
1782650875,100
1782650876,100
1782650877,100
1782650878,100
1782650879,100
1782650880,100
1782650882,100
1782650883,100
1782650884,100
1782650885,100
1782650886,100
1782650887,100
1782650888,100
1782650889,100
1782650890,100
1782650891,100
1782650892,100
1782650893,100
1782650894,100
1782650895,100
1782650896,100
1782650897,100
1782650898,100
1782650899,100
1782650900,100
1782650901,100
1782650902,100
1782650903,100
1782650904,100
1782650905,100
1782650906,100
1782650907,100
1782650908,100
1782650909,100
1782650910,100
1782650911,100
1782650913,100
1782650914,100
1782650915,100
1782650916,100
1782650917,100
1782650918,100
1782650919,100
1782650920,100
1782650921,100
1782650922,100
1782650923,23
1782650924,100
1782650925,100
1782650926,100
1782650927,100
1782650928,100
1782650929,100
1782650930,100
1782650931,100
1782650932,100
1782650933,100
1782650934,100
1782650935,100
1782650936,100
1782650937,100
1782650938,100
1782650939,100
1782650940,100
1782650941,100
1782650943,100
1782650944,100
1782650945,100
1782650946,100
1782650947,100
1782650948,100
1782650949,100
1782650950,100
1782650951,100
1782650952,100
1782650953,100
1782650954,100
1782650955,100
1782650956,100
1782650957,100
1782650958,100
1782650959,100
1782650960,100
1782650961,100
1782650962,100
1782650963,100
1782650964,100
1782650965,100
1782650966,100
1782650967,100
1782650968,100
1782650969,100
1782650970,100
1782650971,100
1782650972,100
1782650973,100
1782650975,100
1782650976,100
1782650977,100
1782650978,100
1782650979,88
1782650980,100
1782650981,100
1782650982,100
1782650983,100
1782650984,100
1782650985,100
1782650986,100
1782650987,100
1782650988,100
1782650989,100
1782650990,100
1782650991,100
1782650992,100
1782650993,100
1782650994,100
1782650995,100
1782650996,100
1782650997,100
1782650998,100
1782650999,100
1782651000,100
1782651001,100
1782651002,100
1782651003,100
1782651004,100
1782651006,100
1782651007,100
1782651008,100
1782651009,100
1782651010,100
1782651011,100
1782651012,100
1782651013,100
1782651014,100
1782651015,100
1782651016,100
1782651017,100
1782651018,100
1782651019,100
1782651020,100
1782651021,100
1782651022,100
1782651023,100
1782651024,100
1782651025,100
1782651026,100
1782651027,100
1782651028,100
1782651029,100
1782651030,100
1782651031,100
1782651032,100
1782651033,100
1782651034,100
1782651035,100
1782651037,100
1782651038,100
1782651039,100
1782651040,100
1782651041,100
1782651042,100
1782651043,100
1782651044,100
1782651045,100
1782651046,100
1782651047,100
1782651048,100
1782651049,100
1782651050,100
1782651051,100
1782651052,100
1782651053,100
1782651054,100
1782651055,100
1782651056,100
1782651057,100
1782651058,100
1782651059,100
1782651060,100
1782651061,100
1782651062,100
1782651063,100
1782651064,100
1782651065,100
1782651066,20
1782651068,100
1782651069,100
1782651070,100
1782651071,100
1782651072,100
1782651073,100
1782651074,100
1782651075,100
1782651076,100
1782651077,100
1782651078,100
1782651079,100
1782651080,100
1782651081,100
1782651082,100
1782651083,100
1782651084,100
1782651085,100
1782651086,100
1782651087,100
1782651088,100
1782651089,100
1782651090,100
1782651091,100
1782651092,100
1782651093,100
1782651094,100
1782651095,100
1782651096,26
1782651097,100
1782651099,100
1782651100,100
1782651101,100
1782651102,100
1782651103,100
1782651104,100
1782651105,100
1782651106,100
1782651107,100
1782651108,100
1782651109,100
1782651110,100
1782651111,100
1782651112,100
1782651113,100
1782651114,100
1782651115,100
1782651116,100
1782651117,100
1782651118,100
1782651119,100
1782651120,100
1782651121,100
1782651122,100
1782651123,100
1782651124,100
1782651125,100
1782651126,92
1782651127,100
1782651128,100
1782651129,100
1782651131,100
1782651132,100
1782651133,100
1782651134,100
1782651135,100
1782651136,100
1782651137,100
1782651138,100
1782651139,100
1782651140,100
1782651141,100
1782651142,100
1782651143,100
1782651144,100
1782651145,100
1782651146,100
1782651147,100
1782651148,100
1782651149,100
1782651150,100
1782651151,100
1782651152,100
1782651153,100
1782651154,100
1782651155,100
1782651156,100
1782651157,100
1782651158,100
1782651159,100
1782651160,100
1782651162,100
1782651163,100
1782651164,100
1782651165,100
1782651166,100
1782651167,100
1782651168,100
1782651169,100
1782651170,100
1782651171,100
1782651172,100
1782651173,100
1782651174,100
1782651175,100
1782651176,100
1782651177,100
1782651178,100
1782651179,100
1782651180,100
1782651181,100
1782651182,100
1782651183,100
1782651184,100
1782651185,100
1782651186,100
1782651187,100
1782651188,100
1782651189,0
